FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid--6deaaebc_17da467791b_6b3b,2009,22829,2007-07-24,,,,,,,10027711,90001,1,AT91101,11023005,10014488,,11,8012,2,,2.0,25578484,d,definitiv,2008-12-10,2,/,48.70000076,6155.8,337989.51,H, ,Normal,Eisteichstraße 11/2,,/2,/2,11,11/2,Eisteichstraße,236478720,10088460,10000993,,,,11,,11.0,2.0,1110,1030,1030,,POINT (48.18030135299603 16.41491440117823),1030002009,1.0,G  ,205816.0,,,,AT91101,0,1,11,25102753,2008-12-10,0, ,320.31,6137.78,337985.98,
ADRESSENOGD.fid-705841fe_17da474b376_13f3,1519,76476,2014-07-24,,,,,,,10025491,90001,1,AT92201,22260049,10021944,,22,8012,1,,1.0,25633185,d,definitiv,2014-07-24,6,Haus,81.34999847,9065.96,341534.83,H, ,Normal,Birkenweg 8 Haus 1,, Haus 1,Haus 1,8,8 Haus 1,Birkenweg,236602524,10167930,10000464,,,,8,,8.0,2.0,1220,479,479,,POINT (48.2121517270541 16.45412085410508),479001519,2.0,G  ,,,,,AT92201,0,1,22,25063197,2009-10-29,0, ,270.76,9068.01,341527.13,
ADRESSENOGD.fid--6deaaebc_17da467791b_-5825,10007,4464,2010-03-08,,,,,,,10035231,90001,1,AT90301,3026001,10012044,,3,8012,2,,2.0,25537483,d,definitiv,2010-03-08,2,/,322.57998657,4355.58,340553.97,H, ,Normal,Landstraßer Hauptstraße 45/2,,/2,/2,45,45/2,Landstraßer Hauptstraße,236396559,10059332,10002694,,,,45,,45.0,2.0,1030,2760,2760,,POINT (48.20337820200199 16.39073111139201),2760010007,1.0,G  ,,,,,AT90301,0,1,3,25112190,2008-12-10,0, ,322.71,4336.88,340534.03,
ADRESSENOGD.fid-705841fe_17da459ca88_2826,1009,3143,2007-07-24,,,,,,,10033366,90001,1,AT90201,2075003,10011768,,2,8012,12,,12.0,25632230,d,definitiv,2008-12-10,2,/,13.75,5378.11,342514.5,I, ,Normal,Jungstraße 7-11/12,,/12,/12,7-11,7-11/12,Jungstraße,236533838,10057088,10002233,,11.0,11,7,,7.0,2.0,1020,2292,2292,,POINT (48.22100229819105 16.40451084478014),2292001009,1.0,G  ,208238.0,,,,AT90201,0,1,2,25123399,2021-10-29,1,-,343.36,5466.22,342513.06,
ADRESSENOGD.fid-705841fe_17da473f28d_-952,1009,247842,2018-11-13,,,,,,,10051058,90001,1,AT92101,21300001,10020617,,21,8012,5,,5.0,25767438,d,definitiv,2018-11-02,9,Obj.,180.0,2926.15,349818.82,H, ,Normal,Hofherr-Schrantz-Gasse 6 Obj. 5,, Obj. 5,Obj. 5,6,6 Obj. 5,Hofherr-Schrantz-Gasse,236466398,25767447,10007029,,,,6,,6.0,2.0,1210,9702,9702,,POINT (48.2867059857923 16.37155830309858),9702001009,2.0,G  ,,,,,AT92101,0,1,21,25069832,2018-11-13,0, ,290.8,2868.41,349679.56,
ADRESSENOGD.fid-705841fe_17da474b376_-105c,1019,95304,2007-07-24,,,,,,,10047273,90001,1,AT92201,22260058,10452540,,22,8012,,,,25572382,d,definitiv,2008-12-10,0, ,21.17000008,8920.47,341112.65,H, ,Normal,Krokusweg 6,, ,,6,6,Krokusweg,236579402,10397357,10005618,,,,6,,6.0,2.0,1220,5757,5757,,POINT (48.20835695769124 16.45215461276531),5757001019,2.0,G  ,,,,,AT92201,0,1,22,25127420,2008-12-10,0, ,21.43,8925.62,341117.73,
ADRESSENOGD.fid--6deaaebc_17da472a163_-59e9,2009,142672,2017-08-04,,,,,,,10024049,90001,1,AT91201,12106003,10015409,,12,8012,11,,11.0,25685398,d,definitiv,2017-08-04,6,Haus,338.61999512,-810.92,335616.81,H, ,Normal,An den Froschlacken 15 Haus 11,, Haus 11,Haus 11,15,15 Haus 11,An den Froschlacken,236574170,10252491,10000158,,,,15,,15.0,2.0,1120,168,168,,POINT (48.15898903721963 16.32123821646404),168002009,1.0,G  ,,,,,AT91201,0,1,12,25092809,2008-12-10,0, ,69.05,-826.97,335629.02,
ADRESSENOGD.fid--6deaaebc_17da472a163_-4047,2009,30700,2008-06-05,,,,,,,10029834,90001,1,AT91301,13027004,10473237,,13,8012,,,,25598358,d,definitiv,2008-12-10,0, ,341.14001465,-2655.54,338075.56,H, ,Normal,Gloriettegasse 13,, ,,13,13,Gloriettegasse,236396091,10101073,10001474,,,,13,,13.0,2.0,1130,1519,1519,,POINT (48.18109536123618 16.29642652386251),1519002009,1.0,G  ,,,,,AT91301,0,1,13,25054178,2008-12-10,0, ,339.72,-2649.59,338083.06,
ADRESSENOGD.fid-705841fe_17da473f28d_-7e3e,2009,54688,2007-07-24,,,,,,,10041873,90001,1,AT91801,18036005,10018303,,18,8012,,,,25514132,d,definitiv,2008-12-10,0, ,2.28999996,1106.9,342823.77,H, ,Normal,Schopenhauerstraße 10,, ,,10,10,Schopenhauerstraße,236608692,10135893,10004243,,,,10,,10.0,2.0,1180,4338,4338,,POINT (48.22380344187213 16.34703039330403),4338002009,2.0,G  ,,,,,AT91801,0,1,18,25090418,2008-12-10,0, ,0.59,1112.01,342822.04,
ADRESSENOGD.fid-705841fe_17da474b376_-1308,7009,76398,2007-07-24,,,,,,,10038463,90001,1,AT92201,22251010,10021892,,22,8012,,,,25539825,d,definitiv,2008-12-10,0, ,345.6000061,9993.11,341609.4,H, ,Normal,Orchisgasse 54,, ,,54,54,Orchisgasse,236547627,10167838,10003436,,,,54,,54.0,2.0,1220,3513,3513,,POINT (48.21280885611598 16.46659773296017),3513007009,2.0,G  ,,,,,AT92201,0,1,22,25020081,2008-12-10,0, ,346.29,9994.6,341616.99,
ADRESSENOGD.fid-705841fe_17da473f28d_75d1,3509,154349,2020-10-06,,,,,,,20103030,90001,1,AT92201,22011048,10020688,,22,8012,62,,62.0,25644819,d,definitiv,2008-12-10,6,Haus,308.39001465,12794.36,349808.07,H, ,Normal,Weingartenallee 24 Haus 62,, Haus 62,Haus 62,24,24 Haus 62,Weingartenallee,236402796,10268936,10005108,,,,24,,24.0,2.0,1220,5215,5215,,POINT (48.28649149085474 16.50453210846594),5215003509,2.0,G  ,213313.0,,,,AT92201,0,1,22,25114254,2020-10-06,0, ,60.78,12417.17,349700.38,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-45ab,19009,178244,2007-07-24,,B,B,,6.0,Haus,10039025,90001,1,AT92301,23181053,19016544,,23,8012,7,,7.0,25542722,d,definitiv,2008-12-10,2,/,74.26999664,873.5,333660.17,H, ,Normal,Pfarrgasse 67-73(HAUS B/7),Haus B,Haus B/7,/7,67-73,67-73(HAUS B/7),Pfarrgasse,236392965,10297878,10003570,,73.0,73,67,,67.0,2.0,1230,3650,3650,,POINT (48.14139305857107 16.34387675090266),3650019009,1.0,G  ,210689.0,,,,AT92301,0,1,23,25028941,2008-12-10,1,-,74.27,812.99,333710.0,
ADRESSENOGD.fid--6deaaebc_17da472a163_-fae,5009,32557,2007-07-24,,,,,,,10042223,90001,1,AT91301,13047004,10015741,,13,8012,,,,25518880,d,definitiv,2008-12-10,0, ,75.05000305,-5154.16,338356.88,I, ,Normal,Schweizertalstraße 25B,, ,,25B,25B,Schweizertalstraße,236598921,10103620,10004327,,,,25B,B,25.0,2.0,1130,4424,4424,,POINT (48.18360882751381 16.26282314276606),4424005009,1.0,G  ,,,,,AT91301,0,1,13,25082745,2008-12-10,0, ,71.87,-5197.16,338372.31,
ADRESSENOGD.fid--6deaaebc_17da467791b_-2fb0,1009,9546,2007-07-24,,,,,,,10043081,90001,1,AT90501,5024007,10012639,,5,8012,,,,25585003,d,definitiv,2008-12-10,0, ,307.1000061,1989.93,338336.17,H, ,Normal,Spengergasse 9,, ,,9,9,Spengergasse,236571624,10067288,10004508,,,,9,,9.0,2.0,1050,4607,4607,,POINT (48.18344369835184 16.35889678245113),4607001009,1.0,G  ,,,,,AT90501,0,1,5,25145121,2008-12-10,0, ,307.09,1997.82,338332.79,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-bd1,1009,113121,2007-07-24,,,,,,,10023439,90001,1,AT92301,23024009,10022399,,23,8012,,,,25516252,d,definitiv,2008-12-10,0, ,81.36000061,-1034.5,333092.14,H, ,Normal,Akaziengasse 18,, ,,18,18,Akaziengasse,236567221,10216307,10000046,,,,18,,18.0,2.0,1230,47,47,,POINT (48.1362834457321 16.31824079116792),47001009,2.0,G  ,,,,,AT92301,0,1,23,25122396,2008-12-10,0, ,81.69,-1028.33,333087.29,
ADRESSENOGD.fid--6deaaebc_17da472a163_-2d0f,11508,34627,2011-03-16,,,,,,,18801526,90001,1,AT91301,13111029,19014884,,13,8012,,,,25525748,d,definitiv,2008-12-10,0, ,359.25,-5319.6,336510.21,H, ,Normal,Hermesstraße 54,, ,,54,54,Hermesstraße,236484364,10106155,10001879,,,,54,,54.0,2.0,1130,1933,1933,,POINT (48.16699979614607 16.26062269714986),1933011508,2.0,G  ,,,,,AT91301,0,1,13,25047988,2011-03-16,0, ,359.26,-5312.8,336504.45,
ADRESSENOGD.fid--6deaaebc_17da472a163_4ac8,2009,40039,2007-07-24,,,,,,,10041519,90001,1,AT91401,14082005,10016500,,14,8012,,,,25509029,d,definitiv,2008-12-10,0, ,10.31000042,-4122.93,340522.94,H, ,Normal,Schilchergasse 8,, ,,8,8,Schilchergasse,236653846,10113814,10004153,,,,8,,8.0,2.0,1140,4246,4246,,POINT (48.20309672932902 16.2766685795376),4246002009,2.0,G  ,,,,,AT91401,0,1,14,25103387,2008-12-10,0, ,15.06,-4123.03,340527.31,
ADRESSENOGD.fid-705841fe_17da459ca88_5c49,11009,203700,2009-05-12,,,,,,,10026650,90001,1,AT91701,17040020,10018007,,17,8012,7,,7.0,25684321,d,definitiv,2008-12-10,10,Parz.,341.67999268,-1448.01,343384.09,H, ,Normal,Czartoryskigasse 119 Parz. 7,, Parz. 7,Parz. 7,119,119 Parz. 7,Czartoryskigasse,236534565,10374049,10000724,,,,119,,119.0,2.0,1170,749,749,,POINT (48.22884062453342 16.31264277138153),749011009,1.0,G  ,,,,,AT91701,0,1,17,25115367,2009-05-12,0, ,341.68,-1410.62,343572.99,
ADRESSENOGD.fid-705841fe_17da473f28d_14ca,1009,70042,2007-07-24,,,,,,,10029788,90001,1,AT92101,21041008,10019638,,21,8012,,,,25514244,d,definitiv,2008-12-10,0, ,108.86000061,9028.99,349196.93,H, ,Normal,Glangasse 18,, ,,18,18,Glangasse,236544638,10159102,10001461,,,,18,,18.0,2.0,1210,1506,1506,,POINT (48.28105856316721 16.45378130757342),1506001009,2.0,G  ,,,,,AT92101,0,1,21,25045792,2008-12-10,0, ,83.49,9039.1,349192.42,
ADRESSENOGD.fid-705841fe_17da473f28d_-6cb9,9009,57552,2007-07-24,,,,,,,10026593,90001,1,AT91901,19092008,10018985,,19,8012,,,,25668612,d,definitiv,2008-12-10,0, ,64.73000336,769.33,344078.17,H, ,Normal,Cottagegasse 53,, ,,53,53,Cottagegasse,236429087,10140044,10000713,,,,53,,53.0,2.0,1190,738,738,,POINT (48.23508483599628 16.34248859671101),738009009,1.0,G  ,,,,,AT91901,0,1,19,25068001,2008-12-10,0, ,75.79,780.76,344088.02,
ADRESSENOGD.fid--6deaaebc_17da472a163_-5a36,1009,138712,2018-07-09,,,,,,,10033915,90001,1,AT91201,12108003,10015425,,12,8012,49,,49.0,25614905,d,definitiv,2008-12-10,10,Parz.,39.95999908,-1438.84,336269.34,H, ,Normal,KLG ÖBB Meidling-Strecke 2052 12B Parz. 49,, Parz. 49,Parz. 49,12B,12B Parz. 49,KLG ÖBB Meidling-Strecke 2052,236574579,10246967,10009224,,,,12B,B,12.0,2.0,1120,16124,2412,,POINT (48.1648560156357 16.31279527410727),2412001009,2.0,KG ,,,,,AT91201,0,1,12,25146803,2021-10-29,0, ,0.0,-1623.76,336129.91,
ADRESSENOGD.fid--6deaaebc_17da472a163_4a2,2029,180053,2019-01-14,,3,,3.0,5.0,Gruppe,10047030,90001,1,AT91401,14113030,10458547,,14,8012,43,,43.0,25658338,d,definitiv,2019-01-14,10,Parz.,0.0,-6178.51,341385.73,I, ,Normal,Grenzweg 4 Gruppe 3 Parz. 43,Gruppe 3,Gruppe 3 Parz. 43,Parz. 43,4,4 Gruppe 3 Parz. 43,Grenzweg,236406221,10475678,10005474,,,,4,,4.0,2.0,1140,5592,5592,,POINT (48.21083832553808 16.24900148947343),5592002029,,G  ,,,,,AT91401,0,1,14,25700300,2021-10-29,0, ,284.22,-6193.05,341437.71,
ADRESSENOGD.fid-705841fe_17da473f28d_-7de6,12009,54345,2007-07-24,,,,,,,10041883,90001,1,AT91801,18032004,10018268,,18,8012,,,,25575976,d,definitiv,2008-12-10,0, ,325.44000244,291.85,343048.53,H, ,Normal,Schopenhauerstraße 71,, ,,71,71,Schopenhauerstraße,236599359,10135418,10004243,,,,71,,71.0,2.0,1180,4338,4338,,POINT (48.22582526874282 16.33606102073723),4338012009,1.0,G  ,,,,,AT91801,0,1,18,25041766,2008-12-10,0, ,325.97,300.39,343048.31,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_7a6,1019,221172,2019-07-04,,,,,,,18865226,90001,1,AT92301,23052007,10022584,,23,8012,33,,33.0,25626843,d,definitiv,2010-07-26,6,Haus,348.67999268,-1579.77,331652.43,H, ,Normal,Kellerberggasse 3 Haus 33,, Haus 33,Haus 33,3,3 Haus 33,Kellerberggasse,236627023,10452410,10002363,,,,3,,3.0,2.0,1230,2422,2422,,POINT (48.12333428563952 16.31092109943386),2422001019,1.0,G  ,220951.0,,,,AT92301,0,1,23,25065376,2019-07-04,0, ,348.04,-1433.43,331880.61,
ADRESSENOGD.fid--6deaaebc_17da467791b_-1555,4009,13674,2007-07-24,,,,,,,10040664,90001,1,AT90901,9027003,10013291,,9,8012,,,,25555614,d,definitiv,2008-12-10,0, ,276.17001343,2602.7,342554.75,H, ,Normal,Roßauer Lände 17,, ,,17,17,Roßauer Lände,236544311,10073423,10003955,,,,17,,17.0,2.0,1090,4040,4040,,POINT (48.22138042148204 16.36716018874963),4040004009,1.0,G  ,,,,,AT90901,0,1,9,25064490,2008-12-10,0, ,276.2,2607.39,342552.26,
ADRESSENOGD.fid--6deaaebc_17da467791b_310c,9019,17442,2007-07-24,,,,,,,10029500,90001,1,AT91001,10230007,10014417,,10,8012,4,,4.0,25528505,d,definitiv,2008-12-10,2,/,29.79000092,3715.07,336985.06,I, ,Normal,Gellertgasse 45-51/4,,/4,/4,45-51,45-51/4,Gellertgasse,236560767,10080203,10001389,,51.0,51,45,,45.0,2.0,1100,1432,1432,,POINT (48.1712858725959 16.3820855218364),1432009019,1.0,G  ,206606.0,,,,AT91001,0,1,10,25045565,2008-12-10,1,-,42.78,3656.34,337058.0,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_b6a,50009,84774,2007-07-24,,,,,,,10025872,90001,1,AT92301,23074005,10022681,,23,8012,,,,25528592,d,definitiv,2008-12-10,0, ,332.89001465,-3386.47,333160.92,I, ,Normal,Breitenfurter Straße 389,, ,,389,389,Breitenfurter Straße,236642186,10178333,10000559,,,,389,,389.0,2.0,1230,575,575,,POINT (48.1368927431102 16.286639994205),575050009,1.0,G  ,,,,,AT92301,0,1,23,25126307,2008-12-10,0, ,46.65,-3380.82,333170.15,
ADRESSENOGD.fid--6deaaebc_17da472a163_6356,2009,45533,2008-07-14,,,,,,,10044338,90001,1,AT91501,15031004,10017030,,15,8012,,,,25649874,d,definitiv,2008-12-10,0, ,8.02000046,-302.41,339368.13,H, ,Normal,Toßgasse 11,, ,,11,11,Toßgasse,236630697,10121920,10004821,,,,11,,11.0,2.0,1150,4922,4922,,POINT (48.19272634530723 16.3280680410703),4922002009,1.0,G  ,,,,,AT91501,0,1,15,25121623,2008-12-10,0, ,8.3,-297.85,339372.4,
ADRESSENOGD.fid--6deaaebc_17da467791b_4ee2,6009,16019,2015-11-24,,,,,,,10028037,90001,1,AT91001,10022002,10013480,,10,8012,22,,22.0,25508072,d,definitiv,2015-11-24,2,/,73.91000366,3998.58,337556.45,I, ,Normal,Erlachgasse 30-54/22,,/22,/22,30-54,30-54/22,Erlachgasse,236626015,10077274,10001047,,54.0,54,30,,30.0,2.0,1100,1086,1086,,POINT (48.17642295040145 16.38590222137535),1086006009,2.0,G  ,205988.0,,,,AT91001,0,1,10,25108668,2008-12-10,1,-,343.9,4017.65,337528.55,
ADRESSENOGD.fid-705841fe_17da459ca88_7dd1,15017,55204,2007-07-24,,,,,,,10045206,90001,1,AT91801,18028002,10018236,,18,8012,,,,25681337,d,definitiv,2008-12-10,0, ,30.56999969,1553.5,343731.51,H, ,Normal,Währinger Gürtel 139,, ,,139,139,Währinger Gürtel,236559176,10136583,10005021,,,,139,,139.0,2.0,1180,5126,5126,,POINT (48.23196619200371 16.35304365936267),5126015017,1.0,G  ,,,,,AT91801,0,1,18,25078015,2008-12-10,0, ,30.94,1552.23,343728.46,
ADRESSENOGD.fid-705841fe_17da474b376_-651f,4009,80954,2007-07-24,,,,,,,10043703,90001,1,AT92201,22141003,10021452,,22,8012,,,,25589494,d,definitiv,2008-12-10,0, ,66.34999847,8496.41,344948.55,H, ,Normal,Straßmeyergasse 69,, ,,69,69,Straßmeyergasse,236459070,10173319,10004661,,,,69,,69.0,2.0,1220,4760,4760,,POINT (48.24285949596214 16.44652327730478),4760004009,1.0,G  ,,,,,AT92201,0,1,22,25086700,2008-12-10,0, ,67.28,8499.58,344950.78,
ADRESSENOGD.fid--6deaaebc_17da472a163_1ca0,1009,130614,2007-07-24,,,,,,,10051108,90001,1,AT91401,14120061,10016830,,14,8012,,,,25650502,d,definitiv,2008-12-10,0, ,41.34000015,-8681.01,345265.27,H, ,Normal,Roßkopfgasse 3,, ,,3,3,Roßkopfgasse,236493130,10236876,10007063,,,,3,,3.0,2.0,1140,9745,9745,,POINT (48.24569726339534 16.21524799984658),9745001009,1.0,G  ,,,,,AT91401,0,1,14,25013066,2008-12-10,0, ,56.56,-8677.88,345242.16,
ADRESSENOGD.fid--6deaaebc_17da467791b_-4c0a,2009,5996,2007-07-24,,,,,,,10038326,90001,1,AT90301,3054004,10012191,,3,8012,,,,25538499,d,definitiv,2008-12-10,0, ,49.27000046,4722.65,339361.41,H, ,Normal,Oberzellergasse 12,, ,,12,12,Oberzellergasse,236538693,10061835,10003397,,,,12,,12.0,2.0,1030,3473,3473,,POINT (48.19265078324111 16.39565693940727),3473002009,2.0,G  ,,,,,AT90301,0,1,3,25089525,2008-12-10,0, ,49.87,4720.41,339355.97,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-963,2029,231172,2019-10-16,,,,,,,18878201,90001,1,AT92301,23072021,19017624,,23,8012,,,,25712524,d,definitiv,2019-10-16,0, ,39.93999863,-2210.1,334030.92,H, ,Normal,Reklewskigasse 7,, ,,7,7,Reklewskigasse,236596711,25712544,10003838,,,,7,,7.0,2.0,1230,3919,3919,,POINT (48.14472262791543 16.3024403040248),3919002029,,G  ,,,,,AT92301,0,1,23,25712542,2013-06-21,0, ,40.17,-2213.58,334033.71,
ADRESSENOGD.fid-705841fe_17da474b376_-352c,1009,231016,2010-09-27,,,,,,,18253238,90001,1,AT92201,22070099,10397217,,22,8012,,,,25712075,g,geplant,2010-09-27,0, ,276.83999634,10426.45,346359.01,H, ,Normal,Sverigestraße 2,, ,,2,2,Sverigestraße,236515592,25712077,10006199,,,,2,,2.0,2.0,1220,6378,8659,,POINT (48.2555160529428 16.47254210597311),8659001009,,G  ,,,,,AT92201,0,1,22,25712076,2010-09-27,0, ,276.84,10407.89,346352.86,
ADRESSENOGD.fid-705841fe_17da474b376_-fe5,3009,83124,2007-07-24,,,,,,,10035344,90001,1,AT92201,22143001,10021476,,22,8012,,,,25615065,d,definitiv,2008-12-10,0, ,69.29000092,8891.44,345001.01,H, ,Normal,Larwingasse 73,, ,,73,73,Larwingasse,236577491,10175857,10002713,,,,73,,73.0,2.0,1220,2779,2779,,POINT (48.24332604731363 16.45184282561702),2779003009,1.0,G  ,,,,,AT92201,0,1,22,25084615,2008-12-10,0, ,69.69,8893.83,345000.45,
ADRESSENOGD.fid-705841fe_17da473f28d_7f13,3009,84347,2020-12-02,,,,,,,10025726,90001,1,AT92201,22091030,10021259,,22,8012,,,,25561822,d,definitiv,2008-12-10,0, ,65.30000305,8460.42,346537.63,H, ,Normal,Brabbéegasse 31,, ,,31,31,Brabbéegasse,236415050,10177738,10000530,,,,31,,31.0,2.0,1220,546,546,,POINT (48.257150774849 16.44606935359888),546003009,1.0,G  ,,,,,AT92201,0,1,22,25129226,2020-12-02,0, ,65.38,8462.67,346529.22,
ADRESSENOGD.fid--6deaaebc_17da467791b_85e,2009,147382,2008-10-13,,,,,,,10029488,90001,1,AT91001,10164105,10014164,,10,8012,,,,25656834,d,definitiv,2008-12-10,0, ,351.73999023,5474.49,335004.87,I, ,Normal,Geißfußgasse 46,, ,,46,46,Geißfußgasse,236432063,10259865,10001385,,,,46,,46.0,2.0,1100,1428,1428,,POINT (48.15346556938237 16.40571642497973),1428002009,2.0,G  ,,,,,AT91001,0,1,10,25060603,2008-12-10,0, ,309.54,5492.22,335015.65,
ADRESSENOGD.fid-705841fe_17da474b376_-253e,509,218126,2019-10-25,,2,,2.0,5.0,Gruppe,10050508,90001,1,AT92201,22051039,10020957,,22,8012,56,,56.0,25571146,d,definitiv,2019-10-25,10,Parz.,342.86999512,11763.01,343612.47,I, ,Normal,Margeritenweg 4A Gruppe 2 Parz. 56,Gruppe 2,Gruppe 2 Parz. 56,Parz. 56,4A,4A Gruppe 2 Parz. 56,Margeritenweg,236533682,10442277,10006666,,,,4A,A,4.0,2.0,1220,9263,9263,,POINT (48.23079331634548 16.49046690711247),9263000509,2.0,G  ,,,,,AT92201,0,1,22,25032322,2008-12-10,0, ,22.12,11782.41,343782.38,
ADRESSENOGD.fid-705841fe_17da473f28d_-1e13,1009,236822,2014-02-11,,,,,,,10036280,90001,1,AT92101,21190004,10020279,,21,8012,39,,39.0,25734150,d,definitiv,2014-02-11,10,Parz.,75.18000031,4680.2,347816.95,I, ,Normal,Lokomotivgasse 1 Parz. 39,, Parz. 39,Parz. 39,1,1 Parz. 39,Lokomotivgasse,236423339,25734152,10002892,,,,1,,1.0,2.0,1210,2960,2960,,POINT (48.26869329247054 16.39517331929527),2960001009,,G  ,,,,,AT92101,0,1,21,25716185,2014-03-10,0, ,344.83,4841.06,348058.84,
ADRESSENOGD.fid-705841fe_17da473f28d_185c,6009,122037,2012-09-04,,,,,,,10047623,90001,1,AT92101,21060004,10019783,,21,8012,,,,25646029,d,definitiv,2012-09-04,0, ,350.23999023,8433.96,347069.35,H, ,Normal,Oskar-Grissemann-Straße 63,, ,,63,63,Oskar-Grissemann-Straße,236537117,10227032,10005865,,,,63,,63.0,2.0,1210,6030,6030,,POINT (48.26193293807102 16.44572323058211),6030006009,1.0,G  ,,,,,AT92101,0,1,21,25121859,2008-12-10,0, ,359.91,8437.81,347068.31,
ADRESSENOGD.fid--6deaaebc_17da472a163_-725c,7009,29512,2007-07-24,,,,,,,10027567,90001,1,AT91201,12091002,10015349,,12,8012,,,,25519126,d,definitiv,2008-12-10,0, ,60.72999954,-7.91,336044.48,H, ,Normal,Eibesbrunnergasse 31,, ,,31,31,Eibesbrunnergasse,236422632,10098791,10000965,,,,31,,31.0,2.0,1120,1002,1002,,POINT (48.16283608053693 16.33203156384724),1002007009,1.0,G  ,,,,,AT91201,0,1,12,25096740,2008-12-10,0, ,59.95,-19.38,336045.18,
ADRESSENOGD.fid-705841fe_17da474b376_-5f5e,14009,74981,2013-12-18,,1,,1.0,5.0,Gruppe,10028144,90001,1,AT92201,22310003,19014504,,22,8012,31,,31.0,25600451,d,definitiv,2011-07-14,10,Parz.,332.45999146,9832.35,343651.03,H, ,Normal,Erzherzog-Karl-Straße 139 Gruppe 1 Parz. 31,Gruppe 1,Gruppe 1 Parz. 31,Parz. 31,139,139 Gruppe 1 Parz. 31,Erzherzog-Karl-Straße,236470964,10444536,10001060,,,,139,,139.0,2.0,1220,1099,1099,,POINT (48.2311719882248 16.46448046660435),1099014009,1.0,G  ,,,,,AT92201,0,1,22,25086949,2013-12-18,0, ,332.46,9566.05,343210.0,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-ab2,8009,118249,2007-07-24,,C,C,,6.0,Haus,10036857,90001,1,AT92301,23091007,10022760,,23,8012,16,,16.0,25622047,d,definitiv,2008-12-10,2,/,343.8500061,-3554.0,335293.33,H, ,Normal,Marktgemeindegasse 63(HAUS C/16),Haus C,Haus C/16,/16,63,63(HAUS C/16),Marktgemeindegasse,236564065,10222258,10003021,,,,63,,63.0,2.0,1230,3092,3092,,POINT (48.15606918331425 16.28436981600765),3092008009,1.0,G  ,,,,,AT92301,0,1,23,25083943,2008-12-10,0, ,343.85,-3605.62,335267.64,
ADRESSENOGD.fid-705841fe_17da459ca88_16a3,3009,1175,2007-07-24,,,,,,,10041099,90001,1,AT90101,1065003,10011305,,1,8012,,,,25552164,d,definitiv,2008-12-10,0, ,338.67001343,2905.11,341644.6,H, ,Normal,Salzgries 15,, ,,15,15,Salzgries,236604417,10054189,10004046,,,,15,,15.0,2.0,1010,4132,4132,,POINT (48.21319408657504 16.37122439378313),4132003009,1.0,G  ,,,,,AT90101,0,1,1,25112839,2008-12-10,0, ,339.55,2917.47,341644.11,
ADRESSENOGD.fid-705841fe_17da474b376_-6dd7,2009,174343,2007-07-24,,,,,,,10024654,90001,1,AT92201,22320002,10022281,,22,8012,5,,5.0,25687789,d,definitiv,2008-12-10,2,/,54.61000061,6683.52,344211.91,I, ,Normal,Ateliergasse 1/5,,/5,/5,1,1/5,Ateliergasse,236443708,10378469,10000270,,,,1,,1.0,2.0,1220,281,281,,POINT (48.23625561705604 16.42210432364012),281002009,2.0,G  ,219204.0,,,,AT92201,0,1,22,25062142,2008-12-10,0, ,307.44,6686.05,344169.7,
