FID,ABSCHNITT_ZUGANG_STR,ACD,AP_TIMESTAMP_MODIFY,BST_BEZEICHNUNG,BST_NUMMER,BST_NUMMER_ALPHA,BST_NUMMER_NUM,BST_TRENNZEICHEN,BST_TRENNZ_KURZTEXT,EDGEOBJECTID_ZUGANG_STR,EXTERNALORGCODE,GEBADR_ANZEIGEN_J_N,GEBADR_REGIONALCODE,GEB_BAUBLOCK,GEB_BAUBLOCK_ID,GEB_BEZEICHNUNG,GEB_BEZIRK,GEB_NAMECAT,GEB_NUMMER,GEB_NUMMER_ALPHA,GEB_NUMMER_NUM,GEB_OBJEKTID,GEB_STATUS,GEB_STATUS_KURZTEXT,GEB_TIMESTAMP_MODIFY,GEB_TRENNZEICHEN,GEB_TRENNZ_KURZTEXT,GEB_WINKEL,GEB_X,GEB_Y,HAUPT_IDENT_PSEUDO,LAGE_ZU_ADR,LAGE_ZU_ADR_TXT,NAME,NAME_BST,NAME_BST_GEB,NAME_GEB,NAME_ONR,NAME_ONR_BST_GEB,NAME_STR,OBJECTID,OBJEKT_ID,OBJEKTID_NAME_STR,ON_BIS_ALPHA,ON_BIS_NUM,ONR_BIS,ONR_VON,ON_VON_ALPHA,ON_VON_NUM,PLATZKENNZEICHEN,PLZ,SCD_NAME_STR,SCD_ZUGANG_STR,SE_ANNO_CAD_DATA,geometry,STRABS_ZUGANG_STR,STRASSENSEITE,TOPOGR_NAME_STR,UEBERACD,ZUGADR_ONR_KGNUM,ZUGADR_ONR_STAMMNR,ZUGADR_ONR_TEILNR,ZUGADR_REGIONALCODE,ZUGADR_TYP,ZUGANG_MOEGLICH_J_N,ZUG_BEZIRK,ZUG_OBJEKTID,ZUG_TIMESTAMP_MODIFY,ZUG_TRENNZEICHEN,ZUG_TRENNZ_KURZTEXT,ZUG_WINKEL,ZUG_X,ZUG_Y,ABLAUFDATUM
ADRESSENOGD.fid--6deaaebc_17da472a163_-b47,1029,32413,2019-07-05,,,,,,,20045411,90001,1,AT91301,13044002,10015697,,13,8012,1,,1.0,25666227,d,definitiv,2014-11-13,2,/,70.55999756,-4685.49,338956.47,I, ,Normal,Sommerergasse 9/1,,/1,/1,9,9/1,Sommerergasse,236656746,10473332,10004467,,,,9,,9.0,2.0,1130,4566,4566,,POINT (48.189004910664 16.26911875987365),4566001029,1.0,G  ,226587.0,,,,AT91301,0,1,13,25078945,2019-07-05,0, ,67.86,-4671.16,338951.44,
ADRESSENOGD.fid-705841fe_17da473f28d_7cb8,1009,171362,2016-01-12,,,,,,,10045004,90001,1,AT92201,22082024,10021153,,22,8012,203,,203.0,25631232,d,definitiv,2008-12-10,10,Parz.,329.75,9501.15,345744.73,H, ,Normal,Villaweg 1 Parz. 203,, Parz. 203,Parz. 203,1,1 Parz. 203,Villaweg,236413974,10469577,10004979,,,,1,,1.0,2.0,1220,5084,5084,,POINT (48.25000587007057 16.46006788396337),5084001009,2.0,K  ,,,,,AT92201,0,1,22,25063248,2016-01-12,0, ,329.75,9319.67,345582.3,
ADRESSENOGD.fid--6deaaebc_17da467791b_-134f,3009,13651,2007-07-24,,,,,,,10030324,90001,1,AT90901,9027001,10013289,,9,8012,,,,25550427,d,definitiv,2008-12-10,0, ,73.33000183,2409.87,342512.96,I, ,Normal,Grünentorgasse 21,, ,,21,21,Grünentorgasse,236576835,10073395,10001596,,,,21,,21.0,2.0,1090,1644,1644,,POINT (48.22100526679301 16.36456489630989),1644003009,1.0,G  ,,,,,AT90901,0,1,9,25077071,2008-12-10,0, ,3.97,2410.51,342501.54,
ADRESSENOGD.fid-705841fe_17da474b376_-4a9e,1009,252186,2021-11-09,,,,,,,10036522,90001,1,AT92201,22210005,10021726,,22,8012,,,,25781647,i,in Bau,2021-11-09,0, ,325.70001221,9853.85,343567.96,H, ,Normal,Magnoliengasse 2,, ,,2,2,Magnoliengasse,236494879,25781650,10002953,,,,2,,2.0,2.0,1220,3022,3022,,POINT (48.23042464245165 16.46476800683943),3022001009,2.0,G  ,,,,,AT92201,0,1,22,25056697,2020-06-17,0, ,325.7,9854.16,343573.33,
ADRESSENOGD.fid-705841fe_17da459ca88_5427,2009,52157,2007-07-24,,,,,,,10029760,90001,1,AT91701,17033004,10017933,,17,8012,,,,25636203,d,definitiv,2008-12-10,0, ,71.70999908,-996.44,342832.82,H, ,Normal,Gilmgasse 11,, ,,11,11,Gilmgasse,236489794,10132038,10001450,,,,11,,11.0,2.0,1170,1495,1495,,POINT (48.2238840290479 16.31872251441908),1495002009,1.0,G  ,,,,,AT91701,0,1,17,25069414,2008-12-10,0, ,73.7,-997.64,342822.26,
ADRESSENOGD.fid--6deaaebc_17da467791b_3cd,1009,147410,2007-07-24,,,,,,,10029487,90001,1,AT91001,10164137,10014190,,10,8012,,,,25639490,d,definitiv,2008-12-10,0, ,309.8500061,5377.76,335184.02,H, ,Normal,Geißfußgasse 19,, ,,19,19,Geißfußgasse,236421581,10259895,10001385,,,,19,,19.0,2.0,1100,1428,1428,,POINT (48.15507749838326 16.40441850084744),1428001009,1.0,G  ,,,,,AT91001,0,1,10,25107488,2008-12-10,0, ,309.53,5367.68,335174.95,
ADRESSENOGD.fid-705841fe_17da473f28d_60ca,3509,141555,2020-10-06,,,,,,,20103030,90001,1,AT92201,22011048,10020688,,22,8012,3,,3.0,25578147,d,definitiv,2008-12-10,6,Haus,308.39001465,12623.46,349814.82,H, ,Normal,Weingartenallee 24 Haus 3,, Haus 3,Haus 3,24,24 Haus 3,Weingartenallee,236373666,10250271,10005108,,,,24,,24.0,2.0,1220,5215,5215,,POINT (48.28655554306737 16.50222944010518),5215003509,2.0,G  ,213313.0,,,,AT92201,0,1,22,25114254,2020-10-06,0, ,60.78,12417.17,349700.38,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-994,1009,109520,2007-07-24,,,,,,,10028562,90001,1,AT92301,23130007,10022983,,23,8012,,,,25594828,d,definitiv,2008-12-10,0, ,83.65000153,-5313.49,334073.25,H, ,Normal,Feuersteingasse 11,, ,,11,11,Feuersteingasse,236596687,10211307,10001145,,,,11,,11.0,2.0,1230,1185,1185,,POINT (48.14508355136679 16.2607369549054),1185001009,1.0,G  ,,,,,AT92301,0,1,23,25016965,2008-12-10,0, ,83.28,-5324.96,334070.77,
ADRESSENOGD.fid--6deaaebc_17da472a163_49c7,1019,40294,2011-12-22,,,,,,,18813507,90001,1,AT91401,14065007,10016426,,14,8012,,,,25685898,d,definitiv,2008-12-10,0, ,354.54000854,-3472.46,339497.31,H, ,Normal,Baumgartenstraße 14,, ,,14,14,Baumgartenstraße,236656775,10114277,10000369,,,,14,,14.0,2.0,1140,381,381,,POINT (48.19387719398238 16.2854285154315),381001019,2.0,G  ,,,,,AT91401,0,1,14,25098074,2011-12-22,0, ,354.61,-3479.92,339496.2,
ADRESSENOGD.fid-705841fe_17da474b376_146d,3009,188349,2013-01-03,,,,,,,10035325,90001,1,AT92201,22272011,10022093,,22,8012,7,,7.0,25644558,d,definitiv,2012-12-18,10,Parz.,271.20001221,13275.99,341454.27,H, ,Normal,Lannesstraße 55 Parz. 7,, Parz. 7,Parz. 7,55,55 Parz. 7,Lannesstraße,236598881,25725725,10002709,,,,55,,55.0,2.0,1220,2775,2775,,POINT (48.21135511759518 16.51076601944883),2775003009,,G  ,,,,,AT92201,0,1,22,25712156,2010-10-05,0, ,271.2,13266.39,341155.94,
ADRESSENOGD.fid-705841fe_17da473f28d_-347b,3009,70179,2007-07-24,,,,,,,10044490,90001,1,AT92101,21041006,10019636,,21,8012,,,,25557619,d,definitiv,2008-12-10,0, ,108.29000092,8832.5,349153.55,H, ,Normal,Triestinggasse 48,, ,,48,48,Triestinggasse,236381713,10159264,10004854,,,,48,,48.0,2.0,1210,4955,4955,,POINT (48.28067112099104 16.45113301818497),4955003009,2.0,G  ,,,,,AT92101,0,1,21,25009047,2008-12-10,0, ,83.49,8837.75,349156.61,
ADRESSENOGD.fid-705841fe_17da459ca88_2da9,5009,2853,2007-07-24,,,,,,,10026663,90001,1,AT90201,2055001,10011626,,2,8012,1,,1.0,25618215,d,definitiv,2008-12-10,2,/,278.45999146,4356.87,341947.85,I, ,Normal,Czerningasse 26/1,,/1,/1,26,26/1,Czerningasse,236596120,10056668,10000725,,,,26,,26.0,2.0,1020,750,750,,POINT (48.21591365408449 16.39076179700319),750005009,2.0,G  ,205351.0,,,,AT90201,0,1,2,25045356,2008-12-10,0, ,32.69,4336.35,341947.47,
ADRESSENOGD.fid--6deaaebc_17da467791b_3e38,42509,17471,2019-06-27,,,,,,,20052297,90001,1,AT91001,10232001,10014438,,10,8012,,,,25600526,d,definitiv,2008-12-10,0, ,285.91000366,3633.7,336634.98,H, ,Normal,Favoritenstraße 165,, ,,165,165,Favoritenstraße,236566618,10080289,10001108,,,,165,,165.0,2.0,1100,1147,1147,,POINT (48.16813793812557 16.38098877513353),1147042509,1.0,G  ,,,,,AT91001,0,1,10,25086450,2019-06-27,0, ,285.67,3630.48,336639.21,
ADRESSENOGD.fid-705841fe_17da459ca88_2275,6019,233328,2014-03-26,,,,,,,18813936,90001,1,AT90201,2010077,19010905,,2,8012,1,,1.0,25720928,d,definitiv,2014-03-26,2,/,307.98001099,4806.83,342895.29,I, ,Normal,Jakov-Lind-Straße 20/1,,/1,/1,20,20/1,Jakov-Lind-Straße,236461976,25720934,10006170,,,,20,,20.0,2.0,1020,6347,6347,,POINT (48.22443115721198 16.3968267387231),6347006019,,G  ,,,,,AT90201,0,1,2,25712119,2012-01-16,0, ,38.9,4792.15,342905.36,
ADRESSENOGD.fid-705841fe_17da474b376_-37ae,4019,10183,2007-07-24,,,,,,,10024536,90001,1,AT92201,22070041,10021064,,22,8012,,,,25659636,d,definitiv,2008-12-10,0, ,56.97999954,10579.53,345342.82,H, ,Normal,Arnikaweg 75,, ,,75,75,Arnikaweg,236517112,10068627,10000244,,,,75,,75.0,2.0,1220,255,255,,POINT (48.24637487318927 16.47457890227091),255004019,1.0,G  ,,,,,AT92201,0,1,22,25074823,2008-12-10,0, ,56.77,10602.7,345315.39,
ADRESSENOGD.fid-705841fe_17da474b376_-7fcc,15009,228950,2011-06-06,,,,,,,10480276,90001,1,AT92201,22210048,19011909,,22,8012,2,,2.0,25700236,d,definitiv,2011-06-06,6,Haus,335.64001465,10394.82,342845.01,H, ,Normal,Rittersporngasse 90 Haus 2,, Haus 2,Haus 2,90,90 Haus 2,Rittersporngasse,236418289,10480598,10003883,,,,90,,90.0,2.0,1220,3965,3965,,POINT (48.22391462382938 16.47203239863109),3965015009,,G  ,,,,,AT92201,0,1,22,25700533,2009-09-17,0, ,335.64,10381.63,342862.33,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-5ab3,1009,251635,2020-03-11,,,,,,,10033650,90001,1,AT92001,20080004,10019402,,20,8012,2,,2.0,25780142,d,definitiv,2020-03-11,2,/,36.86000061,3561.72,344145.7,H, ,Normal,Kampstraße 4/2,,/2,/2,4,4/2,Kampstraße,236544352,25780143,10002280,,,,4,,4.0,2.0,1200,2339,2339,,POINT (48.23568394086919 16.38007885987306),2339001009,2.0,G  ,,,,,AT92001,0,1,20,25129305,2008-12-10,0, ,36.86,3574.04,344161.95,
ADRESSENOGD.fid--6deaaebc_17da472a163_-25e6,4019,125611,2007-07-24,,,,,,,10031507,90001,1,AT91301,13113002,10016105,,13,8012,,,,25649835,d,definitiv,2008-12-10,0, ,344.3500061,-5571.92,336091.5,H, ,Normal,Heimschollegasse 21,, ,,21,21,Heimschollegasse,236522473,10231105,10001829,,,,21,,21.0,2.0,1130,1881,1881,,POINT (48.16323194179438 16.25723637225376),1881004019,1.0,G  ,,,,,AT91301,0,1,13,25019413,2008-12-10,0, ,344.99,-5561.79,336097.16,
ADRESSENOGD.fid-705841fe_17da473f28d_604,2009,234545,2014-10-29,,,,,,,10466572,90001,1,AT92101,21030010,10019582,,21,8012,38,,38.0,25724930,d,definitiv,2014-10-29,10,Parz.,82.0,7512.86,350716.32,H, ,Normal,Nikolsburger Gasse 3 Parz. 38,, Parz. 38,Parz. 38,3,3 Parz. 38,Nikolsburger Gasse,236494644,25724931,10006222,,,,3,,3.0,2.0,1210,6401,6401,,POINT (48.29474165799111 16.43337958493516),6401002009,,G  ,,,,,AT92101,0,1,21,25722258,2012-03-30,0, ,82.0,7338.99,350834.8,
ADRESSENOGD.fid-705841fe_17da473f28d_140c,2019,69239,2007-07-24,,,,,,,10026508,90001,1,AT92101,21010023,10019440,,21,8012,,,,25562556,d,definitiv,2008-12-10,0, ,339.39001465,5374.51,351783.19,H, ,Normal,Clessgasse 1,, ,,1,1,Clessgasse,236512570,10158097,10000691,,,,1,,1.0,2.0,1210,716,716,,POINT (48.30435684034892 16.40457358783154),716002019,1.0,G  ,,,,,AT92101,0,1,21,25106918,2008-12-10,0, ,340.12,5378.93,351781.46,
ADRESSENOGD.fid--6deaaebc_17da472a163_-302b,5029,37122,2012-01-16,,,,,,,18814115,90001,1,AT91301,13061008,10015826,,13,8012,,,,25544212,d,definitiv,2008-12-10,0, ,316.8500061,-3191.95,337340.74,H, ,Normal,Pacassistraße 23,, ,,23,23,Pacassistraße,236469570,10109361,10003464,,,,23,,23.0,2.0,1130,3542,3542,,POINT (48.1744842125139 16.28921926740949),3542005029,1.0,G  ,,,,,AT91301,0,1,13,25059335,2012-01-16,0, ,311.17,-3182.52,337343.51,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-393a,4009,119746,2021-04-13,,,,,,,10027182,90001,1,AT92301,23033009,10022478,,23,8012,,,,25549752,d,definitiv,2008-12-10,0, ,68.75,-306.62,334442.4,I, ,Normal,Don-Bosco-Gasse 31,, ,,31,31,Don-Bosco-Gasse,236435963,10224270,10000863,,,,31,,31.0,2.0,1230,896,896,,POINT (48.1484278770313 16.32801840698009),896004009,1.0,G  ,,,,,AT92301,0,1,23,25014450,2021-04-13,0, ,345.05,-301.88,334458.26,
ADRESSENOGD.fid--6deaaebc_17da467791b_-4cb5,7009,4718,2007-07-24,,,,,,,10027969,90001,1,AT90301,3067001,10012242,,3,8012,,,,25529680,d,definitiv,2008-12-10,0, ,311.69000244,4813.44,340313.77,H, ,Normal,Erdbergstraße 50,, ,,50,50,Erdbergstraße,236513691,10059709,10001041,,,,50,,50.0,2.0,1030,1080,1080,,POINT (48.20121493927424 16.39688822280187),1080007009,2.0,G  ,,,,,AT90301,0,1,3,25143071,2008-12-10,0, ,312.66,4820.25,340312.56,
ADRESSENOGD.fid-705841fe_17da473f28d_1331,4009,65378,2007-07-24,,,,,,,10029202,90001,1,AT92101,21261013,10020510,,21,8012,2,,2.0,25611321,d,definitiv,2008-12-10,2,/,336.67001343,5841.4,345763.79,H, ,Normal,Fultonstraße 5-11/2,,/2,/2,5-11,5-11/2,Fultonstraße,236510181,10152418,10001323,,11.0,11,5,,5.0,2.0,1210,1366,1366,,POINT (48.25021983520929 16.41078819928513),1366004009,1.0,G  ,206507.0,,,,AT92101,0,1,21,25116115,2008-12-10,1,-,60.57,5893.65,345778.45,
ADRESSENOGD.fid--6deaaebc_17da472a163_4371,2009,41224,2007-07-24,,,,,,,10051261,90001,1,AT91401,14103004,10016569,,14,8012,3,,3.0,25621959,d,definitiv,2008-12-10,2,/,3.23000002,-6375.98,340450.1,H, ,Normal,Lindheimgasse 8/3,,/3,/3,8,8/3,Lindheimgasse,236619772,10115583,10007226,,,,8,,8.0,2.0,1140,9928,9928,,POINT (48.20242199046707 16.24635925109289),9928002009,2.0,G  ,214478.0,,,,AT91401,0,1,14,25088214,2008-12-10,0, ,3.23,-6365.88,340423.23,
ADRESSENOGD.fid--6deaaebc_17da472a163_-611e,30009,27563,2007-07-24,,,,,,,10040016,90001,1,AT91201,12060001,10015216,,12,8012,,,,25620709,d,definitiv,2008-12-10,0, ,335.17001343,-663.36,338459.75,H, ,Normal,Rechte Wienzeile 233,, ,,233,233,Rechte Wienzeile,236519733,10096274,10003801,,,,233,,233.0,2.0,1120,3882,3882,,POINT (48.18455661332308 16.32321517823934),3882030009,1.0,G  ,,,,,AT91201,0,1,12,25136513,2008-12-10,0, ,336.05,-663.59,338464.62,
ADRESSENOGD.fid--6deaaebc_17da467791b_-4b86,3009,4590,2020-01-15,,,,,,,10027965,90001,1,AT90301,3026005,10012048,,3,8012,,,,25619321,d,definitiv,2020-01-15,0, ,50.41999817,4573.22,340524.67,I, ,Normal,,, ,,9,,Erdbergstraße,236532340,25755946,10001041,,,,9,,9.0,2.0,1030,1080,1080,,POINT (48.20311325027437 16.39365876321083),1080003009,,G  ,,,,,AT90301,0,1,3,25755931,2017-02-22,0, ,350.44,4566.44,340477.21,
ADRESSENOGD.fid-705841fe_17da459ca88_35a5,1009,127947,2018-07-13,,,,,,,10047289,90001,1,AT90201,2067016,19012484,,2,8012,17,,17.0,25670127,d,definitiv,2018-07-13,10,Parz.,63.77999878,6017.8,340063.52,H, ,Normal,KLG Wasserwiese Gr. 6 Parz. 17,, Parz. 17,Parz. 17,6,6 Parz. 17,KLG Wasserwiese Gr.,236637990,25736288,44542200,,,,6,,6.0,,1020,90118,5769,,POINT (48.19895464685874 16.41308661322636),5769001009,,TB ,,,,,AT90201,0,1,2,25736269,2014-04-24,0, ,313.89,5993.38,340079.49,
ADRESSENOGD.fid--6deaaebc_17da467791b_-3ec2,10009,7262,2007-07-24,,,,,,,10045909,90001,1,AT90401,4034002,10012502,40(GARTENSTIEGE 1),4,8012,1,,1.0,25653060,d,definitiv,2008-12-10,2,/,86.51000214,2581.68,339492.7,I, ,Normal,Wiedner Hauptstraße 42,,/1 40(GARTENSTIEGE 1),/1 40(GARTENSTIEGE 1),42,42,Wiedner Hauptstraße,236491801,10063824,10005172,,,,42,,42.0,2.0,1040,5279,5279,,POINT (48.19384280522309 16.36686076130354),5279010009,2.0,G  ,,,,,AT90401,0,1,4,25120753,2008-12-10,0, ,88.4,2590.18,339483.44,
ADRESSENOGD.fid--6deaaebc_17da467791b_3ef7,2009,18131,2007-07-24,,,,,,,10045780,90001,1,AT91001,10110008,10013934,,10,8012,,,,25669992,d,definitiv,2008-12-10,0, ,322.0,1643.64,336400.06,H, ,Normal,Weitmosergasse 17,, ,,17,17,Weitmosergasse,236598525,10081611,10005132,,,,17,,17.0,2.0,1100,5239,5239,,POINT (48.16603256228046 16.35423376092289),5239002009,1.0,G  ,,,,,AT91001,0,1,10,25082568,2008-12-10,0, ,314.66,1650.07,336406.73,
ADRESSENOGD.fid-705841fe_17da473f28d_2a5b,1009,254328,2021-03-25,,,,,,,10393892,90001,1,AT92101,21250029,10388114,,21,8012,1,,1.0,25787839,v,vorgesehen,2021-03-25,2,/,329.36999512,6600.75,346430.93,H, ,Normal,Wolfgang-Riese-Gasse 8A/1,,/1,/1,8A,8A/1,Wolfgang-Riese-Gasse,236573544,25787842,10393783,,,,8A,A,8.0,2.0,1210,6499,6499,,POINT (48.25621240127389 16.42102308068221),6499001009,,G  ,,,,,AT92101,0,1,21,25787841,2021-03-25,0, ,329.37,6612.39,346446.48,
ADRESSENOGD.fid-705841fe_17da473f28d_3dee,1009,146376,2007-07-24,,,,,,,10046136,90001,1,AT92101,21230004,10020396,,21,8012,,,,25554485,d,definitiv,2008-12-10,0, ,65.30000305,5490.92,346347.64,H, ,Normal,Wilhelm-Raab-Gasse 1,, ,,1,1,Wilhelm-Raab-Gasse,236601325,10258652,10005221,,,,1,,1.0,2.0,1210,5329,5329,,POINT (48.25547344899179 16.40607599152097),5329001009,1.0,G  ,,,,,AT92101,0,1,21,25043450,2008-12-10,0, ,65.36,5488.54,346341.62,
ADRESSENOGD.fid-705841fe_17da474b376_1189,1009,179474,2007-07-24,,,,,,,10051977,90001,1,AT92201,22090075,10021229,,22,8012,5,,5.0,25532307,d,definitiv,2008-12-10,2,/,79.37999725,7414.3,345940.57,I, ,Normal,Emmerich-Fasching-Gasse 1/5,,/5,/5,1,1/5,Emmerich-Fasching-Gasse,236605090,10299375,10008594,,,,1,,1.0,2.0,1220,12520,12520,,POINT (48.25179394049063 16.43197095518449),12520001009,1.0,G  ,214571.0,,,,AT92201,0,1,22,25073465,2008-12-10,0, ,79.14,7436.6,345925.84,
ADRESSENOGD.fid--6deaaebc_17da472a163_7778,7009,102099,2007-07-24,,,,,,,10027511,90001,1,AT91601,16053001,10017505,,16,8012,1,,1.0,25571096,d,definitiv,2008-12-10,2,/,332.61999512,-1337.22,342391.36,H, ,Normal,Effingergasse 40/1,,/1,/1,40,40/1,Effingergasse,236474004,10466721,10000952,,,,40,,40.0,2.0,1160,989,989,,POINT (48.21991310601543 16.31413781248605),989007009,2.0,G  ,224667.0,,,,AT91601,0,1,16,25014650,2008-12-10,0, ,332.62,-1327.45,342383.68,
ADRESSENOGD.fid-705841fe_17da474b376_-4698,4009,74350,2007-07-24,,,,,,,10028698,90001,1,AT92201,22121005,10021394,,22,8012,,,,25588867,d,definitiv,2008-12-10,0, ,292.20001221,7473.06,344130.06,H, ,Normal,Florian-Berndl-Gasse 27,, ,,27,27,Florian-Berndl-Gasse,236498587,10165448,10001183,,,,27,,27.0,2.0,1220,1223,1223,,POINT (48.23551108818545 16.43273154432698),1223004009,1.0,G  ,,,,,AT92201,0,1,22,25065099,2008-12-10,0, ,292.32,7473.34,344128.45,
ADRESSENOGD.fid--6deaaebc_17da467791b_-1b57,1509,93558,2013-06-18,,,,,,,18878609,90001,1,AT90701,7016006,10012972,,7,8012,,,,25545041,d,definitiv,2008-12-10,0, ,287.60998535,1822.15,340577.63,I, ,Normal,Kirchberggasse 12,, ,,12,12,Kirchberggasse,236626480,10190163,10002401,,,,12,,12.0,2.0,1070,2461,2461,,POINT (48.2036021160881 16.35664853030083),2461001509,2.0,G  ,,,,,AT90701,0,1,7,25105517,2013-06-18,0, ,280.94,1780.66,340560.03,
ADRESSENOGD.fid-705841fe_17da459ca88_6dc7,10009,56058,2015-11-11,,,,,,,10023584,90001,1,AT91801,18043001,10018352,,18,8012,7,,7.0,25546711,d,definitiv,2015-11-11,2,/,343.20001221,-426.54,344060.65,I, ,Normal,Alsegger Straße 46-48/7,,/7,/7,46-48,46-48/7,Alsegger Straße,236389601,10137776,10000083,,48.0,48,46,,46.0,2.0,1180,87,87,,POINT (48.2349270388009 16.32639044393233),87010009,2.0,G  ,204042.0,,,,AT91801,0,1,18,25039651,2008-12-10,1,-,67.55,-459.04,344052.95,
ADRESSENOGD.fid-705841fe_17da474b376_-7f8e,1009,149304,2007-07-24,,,,,,,10023521,90001,1,AT92201,22030036,10020822,,22,8012,,,,25637500,d,definitiv,2008-12-10,0, ,79.63999939,14694.4,345045.94,H, ,Normal,Algenweg 17A,, ,,17A,17A,Algenweg,236417105,10262585,10000065,,,,17A,A,17.0,2.0,1220,68,68,,POINT (48.24362494162331 16.52997297293976),68001009,1.0,G  ,,,,,AT92201,0,1,22,25069479,2008-12-10,0, ,79.64,14694.6,345047.24,
ADRESSENOGD.fid--6deaaebc_17da472a163_f63,3019,109961,2007-07-24,,,,,,,10038868,90001,1,AT91401,14037004,10016255,,14,8012,4,,4.0,25622132,d,definitiv,2008-12-10,2,/,354.66000366,-1646.63,339097.79,H, ,Normal,Penzinger Straße 38/4,,/4,/4,38,38/4,Penzinger Straße,236449299,10211958,10003537,,,,38,,38.0,2.0,1140,3616,3616,,POINT (48.19029242131687 16.30998900406354),3616003019,2.0,G  ,210636.0,,,,AT91401,0,1,14,25111265,2008-12-10,0, ,9.11,-1662.94,339032.61,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-7d48,18009,47728,2007-07-24,,,,,,,10031649,90001,1,AT91601,16034002,10017412,,16,8012,2,,2.0,25522689,d,definitiv,2008-12-10,2,/,347.20999146,-956.31,341032.79,I, ,Normal,Herbststraße 94-102/2,,/2,/2,94-102,94-102/2,Herbststraße,236533711,10125228,10001865,,102.0,102,94,,94.0,2.0,1160,1919,1919,,POINT (48.20769606583344 16.31926792249434),1919018009,2.0,G  ,207528.0,,,,AT91601,0,1,16,25070444,2008-12-10,1,-,346.85,-966.96,341030.46,
ADRESSENOGD.fid--6deaaebc_17da472a163_-105a,5009,111917,2007-07-24,,,,,,,10046243,90001,1,AT91301,13113017,10016120,,13,8012,,,,25619595,d,definitiv,2008-12-10,0, ,331.17001343,-5041.53,335682.72,H, ,Normal,Wittgensteinstraße 104,, ,,104,104,Wittgensteinstraße,236606605,10214773,10005248,,,,104,,104.0,2.0,1130,5358,5358,,POINT (48.1595603386756 16.26437135263819),5358005009,2.0,G  ,,,,,AT91301,0,1,13,25085922,2008-12-10,0, ,330.86,-5043.9,335677.25,
ADRESSENOGD.fid--6deaaebc_17da472a163_-57f3,7009,118215,2007-07-24,,,,,,,10032285,90001,1,AT91201,12104001,10015394,,12,8012,,,,25597042,d,definitiv,2008-12-10,0, ,321.07998657,-783.43,336178.12,H, ,Normal,Hoffingergasse 26-28,, ,,26-28,26-28,Hoffingergasse,236598561,10222219,10001975,,28.0,28,26,,26.0,2.0,1120,2030,2030,,POINT (48.16403709905373 16.32160624463438),2030007009,2.0,G  ,,,,,AT91201,0,1,12,25119321,2008-12-10,1,-,331.86,-789.82,336191.49,
ADRESSENOGD.fid--6deaaebc_17da472a163_-57ac,1009,231614,2011-01-12,,,,,,,10038617,90001,1,AT91201,12043001,10015137,,12,8012,,,,25714140,g,geplant,2011-01-12,0, ,273.70999146,8.94,337791.3,H, ,Normal,Pachmüllergasse 4,, ,,4,4,Pachmüllergasse,236595050,25714141,10003467,,,,4,,4.0,2.0,1120,3545,3545,,POINT (48.17854576741529 16.33225689672879),3545001009,2.0,G  ,,,,,AT91201,0,1,12,25019633,2008-12-10,0, ,273.71,11.98,337799.3,
ADRESSENOGD.fid-705841fe_17da473f28d_-10a5,2019,228333,2009-06-18,,,,,,,10046027,90001,1,AT92101,21010015,10019433,,21,8012,,,,25695082,d,definitiv,2009-06-18,0, ,350.01998901,4466.86,352660.75,H, ,Normal,Senderstraße 81,, ,,81,81,Senderstraße,236448558,10479168,10005197,,,,81,,81.0,2.0,1210,5305,5305,,POINT (48.31225542879732 16.39234742352769),5305002019,,G  ,,,,,AT92101,0,1,21,25695088,2009-06-18,0, ,350.02,4467.24,352674.24,
ADRESSENOGD.fid--6deaaebc_17da4737f8e_-11e4,1019,189774,2019-07-15,,,,,,,20049468,90001,1,AT92301,23092016,10022778,,23,8012,4,,4.0,25572237,d,definitiv,2008-12-10,2,/,9.73999977,-3094.84,335179.05,H, ,Normal,Pantlitschkogasse 8-12/4,,/4,/4,8-12,8-12/4,Pantlitschkogasse,236552828,10314158,10003484,,12.0,12,8,,8.0,2.0,1230,3562,3562,,POINT (48.15504404257262 16.290542202254),3562001019,2.0,G  ,210534.0,,,,AT92301,0,1,23,25106799,2019-07-15,1,-,9.81,-3102.44,335159.93,
ADRESSENOGD.fid-705841fe_17da474b376_68c,5009,129948,2007-07-24,,,,,,,10034713,90001,1,AT92201,22081007,10021142,,22,8012,,,,25635671,d,definitiv,2008-12-10,0, ,71.95999908,8670.88,345516.87,H, ,Normal,Kraygasse 91,, ,,91,91,Kraygasse,236581196,10236089,10002574,,,,91,,91.0,2.0,1220,2640,2640,,POINT (48.24796820021503 16.44888348659289),2640005009,1.0,G  ,,,,,AT92201,0,1,22,25002975,2008-12-10,0, ,73.26,8674.31,345528.55,
